"GeneNames" "GeneIndex" "ReferenceFreq"
"YHR127W" 4008 0.0016
"YML113W" 2159 0.0011
"YPR010C.A" 2008 0.0012
"YMR285C" 2465 0.0012
"YNL292W" 2853 0.0016
"YBR115C" 2676 0.0011
"YLR078C" 1529 6e-04
"YNL134C" 2974 0.0012
"YGL130W" 1112 0.001
"YBL095W" 2502 0.0018
"YDR284C" 396 9e-04
"YDL010W" 176 0.0013
"YGL082W" 1151 0.0012
"YCL016C" 4259 9e-04
"YBR146W" 2701 9e-04
"YOL088C" 658 6e-04
"YOR319W" 980 6e-04
"YDR468C" 547 6e-04
"YBR218C" 2754 9e-04
"YKL063C" 3530 0.0018
"YER112W" 3819 0.0014
"YER088C" 3800 9e-04
"YFR006W" 4380 0.0011
"YIR036C" 4222 8e-04
"YMR134W" 2347 0.0011
"YML014W" 2235 0.0012
"YFR009W" 4382 0.001
"YPL177C" 1869 5e-04
"YDR105C" 262 0.0016
"YDR458C" 539 0.0016
"YGR049W" 1246 7e-04
"YLL041C" 1439 9e-04
"YGR270W" 1414 0.0015
"YNL207W" 2920 0.0012
"YMR125W" 2339 0.0014
"YNL259C" 2877 6e-04
"YML071C" 2193 6e-04
"YDR068W" 234 8e-04
"YNL247W" 2888 0.0012
"YLR410W" 1762 0.001
"YIL049W" 4157 8e-04
"YJL187C" 3158 0.0012
"YIL106W" 4118 0.001
"YJL193W" 3153 0.001
"YMR044W" 2284 0.0013
"YKR038C" 3613 0.0014
"YIL065C" 4147 0.001
"YGL099W" 1136 0.0011
"YIL088C" 4132 0.0011
"YDR349C" 454 8e-04
"YNL330C" 2821 7e-04
"YLR002C" 1471 0.0013
"YKR100C" 3669 0.0013
"YHR119W" 4003 0.0014
"YDL141W" 72 9e-04
"YJL115W" 3212 0.0013
"YDR307W" 416 0.0011
"YBR093C" 2659 0.0016
"YOR238W" 909 0.0011
"YCR072C" 4322 9e-04
"YOL103W" 644 7e-04
"YMR264W" 2447 0.0016
"YDL116W" 96 8e-04
"YDR208W" 344 0.0012
"YDR440W" 526 0.001
"YJR025C" 3313 9e-04
"YGL027C" 1190 0.0012
"YML053C" 2209 0.0011
"YGL186C" 1075 0.0013
"YNL232W" 2900 0.0012
"YKL074C" 3520 0.0013
"YDR017C" 195 0.001
"YLR316C" 1694 7e-04
"YGR210C" 1372 0.001
"YJL123C" 3206 0.0011
"YJR024C" 3312 6e-04
"YDR517W" 584 9e-04
"YIL023C" 4178 0.0011
"YLR277C" 1670 0.0011
"YLR286C" 1674 0.0011
"YPL023C" 1983 0.0012
"YDR335W" 443 7e-04
"YIL111W" 4113 0.0011
"YDL145C" 68 8e-04
"YBR081C" 2645 9e-04
"YJR116W" 3379 0.0011
"YFR024C.A" 4392 4e-04
"YKL137W" 3474 0.0016
"YFL008W" 4368 0.001
"YEL029C" 3703 0.0012
"YEL038W" 3695 0.0015
"YPR199C" 2143 0.0016
"YBR269C" 2796 0.0012
"YPL112C" 1912 0.0013
"YNR047W" 3124 0.0014
"YML007W" 2242 8e-04
"YPR148C" 2107 0.0014
"YBR282W" 2808 9e-04
"YPL195W" 1858 8e-04
"YLR093C" 1540 6e-04
"YMR130W" 2344 0.0016
"YDR123C" 276 0.0011
"YJL062W" 3253 0.001
"YOR112W" 813 9e-04
"YGR232W" 1387 0.0011
"YNL068C" 3030 9e-04
"YNL290W" 2855 9e-04
"YOR290C" 954 0.0016
"YML105C" 2166 0.001
"YDL042C" 157 0.0012
"YDR264C" 383 6e-04
"YJL207C" 3143 0.0012
"YPL092W" 1932 9e-04
"YLR199C" 1616 0.0011
"YHR099W" 3987 0.0013
"YOL159C" 604 0.0013
"YLR375W" 1738 0.0016
"YIL022W" 4179 0.0016
"YPL026C" 1981 9e-04
"YKR084C" 3653 8e-04
"YLR021W" 1486 0.001
"YDR111C" 267 7e-04
"YIL011W" 4188 0.0011
"YBR167C" 2717 0.0015
"YCL031C" 4251 0.0019
"YKL109W" 3492 0.0014
"YDR300C" 409 0.0014
"YOR175C" 863 8e-04
"YPR097W" 2067 0.0012
"YDR101C" 260 0.0015
"YBR257W" 2786 0.0011
"YLR253W" 1654 5e-04
"YKR060W" 3631 0.0015
"YDR489W" 563 0.0015
"YKL018C.A" 3564 0.0012
"YLR170C" 1593 0.0013
"YKL212W" 3414 0.0015
"YDL157C" 62 0.0015
"YNL314W" 2833 0.0013
"YPL206C" 1851 0.001
"YGR220C" 1379 7e-04
"YOR008C" 736 8e-04
"YDL134C" 78 0.001
"YLR212C" 1625 0.0011
"YCL063W" 4226 9e-04
"YNR004W" 3085 4e-04
"YGL072C" 1158 0.0016
"YLR126C" 1567 9e-04
"YKL130C" 3477 0.0011
"YLR018C" 1483 0.0011
"YDL028C" 164 0.001
"YML035C" 2219 0.0015
"YMR129W" 2343 5e-04
"YHL031C" 3887 0.001
"YNR029C" 3106 8e-04
"YOR163W" 854 0.0013
"YMR210W" 2401 8e-04
"YBR264C" 2792 0.0016
"YGR137W" 1309 0.0014
"YLR422W" 1771 6e-04
"YNL074C" 3024 0.0013
"YGR245C" 1396 8e-04
"YNL211C" 2917 8e-04
"YLR090W" 1539 0.0015
"YGR223C" 1382 0.0013
"YNL085W" 3013 9e-04
"YKR070W" 3641 7e-04
"YDL189W" 36 0.0014
"YIL033C" 4171 0.001
"YJL131C" 3198 0.0013
"YDR067C" 233 9e-04
