"","gene","DDcategory","Clusters.combined","Clusters.c1","Clusters.c2","nonzero.pvalue","nonzero.pvalue.adj","zero.pvalue","zero.pvalue.adj","combined.pvalue","combined.pvalue.adj"
"YGL019W","YGL019W","NS",1,1,1,0.310514367673105,0.960628458666801,0.709397514312498,0.999102051502671,0.553529035546419,0.999992345144005
"YGL012W","YGL012W","NS",1,1,1,0.179649482935998,0.919484034145977,0.658707424194272,0.999102051502671,0.370892871533374,0.999992345144005
"YGL011C","YGL011C","NS",1,1,1,0.319831247543077,0.960628458666801,0.956930102386921,0.999102051502671,0.668422558349404,0.999992345144005
"YGL009C","YGL009C","NS",1,1,1,0.824304674656439,0.999937200961416,0.894409053738267,0.999102051502671,0.961989357714162,0.999992345144005
"YGL008C","YGL008C","NS",1,1,1,0.954159523210174,0.999937200961416,0.0445895980806565,0.999102051502671,0.176869635236939,0.999992345144005
"YGL002W","YGL002W","NS",1,2,1,0.412141415416573,0.960628458666801,0.294986603216259,0.999102051502671,0.377763269011331,0.999992345144005
"YGL001C","YGL001C","NS",1,1,1,0.229705166033496,0.945352989982404,0.33932738707686,0.999102051502671,0.276841943932454,0.999992345144005
"YGR001C","YGR001C","NS",1,1,1,0.794438070075242,0.999937200961416,0.576086139229748,0.999102051502671,0.815383924978682,0.999992345144005
"YGR007W","YGR007W","NS",1,1,1,0.120671911605872,0.871356896332227,0.907847515926166,0.999102051502671,0.351809793721621,0.999992345144005
"YGR020C","YGR020C","NS",1,1,1,0.245835277798078,0.947871498895148,0.5253919157707,0.999102051502671,0.393511931449719,0.999992345144005
"YGR026W","YGR026W","NS",1,1,1,0.476430010563843,0.973441797584044,0.862619803993114,0.999102051502671,0.776426012851844,0.999992345144005
"YGR027C","YGR027C","NS",1,1,1,0.582676637332919,0.999937200961416,0.514168381221317,0.999102051502671,0.660702637045432,0.999992345144005
"YGR033C","YGR033C","NS",1,1,1,0.13877801809156,0.888174256064766,0.363488474344101,0.999102051502671,0.201115380708281,0.999992345144005
"YGR034W","YGR034W","NS",1,1,1,0.992519360669416,0.999937200961416,0.933167087122665,0.999102051502671,0.997206158976587,0.999992345144005
"YGR037C","YGR037C","NS",1,1,1,0.0943545476320969,0.871356896332227,0.468754336727229,0.999102051502671,0.182151912442592,0.999992345144005
"YGR038W","YGR038W","NS",1,1,1,0.435413150728695,0.961137109344942,0.868840295436048,0.999102051502671,0.746037593878899,0.999992345144005
"YGR060W","YGR060W","NS",1,1,1,0.920289414568051,0.999937200961416,0.383684337940736,0.999102051502671,0.72067916471128,0.999992345144005
"YGR061C","YGR061C","NS",1,2,1,0.0065260000099262,0.760985832324491,0.375592157089358,0.999102051502671,0.0171852840475172,0.919034788228168
"YGR063C","YGR063C","NS",1,1,1,0.646466809486774,0.999937200961416,0.83153469238167,0.999102051502671,0.87123123922177,0.999992345144005
"YGR074W","YGR074W","NS",1,1,1,0.13407441680219,0.8856438272366,0.384166836484506,0.999102051502671,0.20427853206336,0.999992345144005
"YGR082W","YGR082W","NS",1,1,1,0.170359064977649,0.919484034145977,0.201662219111966,0.999102051502671,0.150165926371897,0.999992345144005
"YGR085C","YGR085C","NS",1,1,1,0.672471800949836,0.999937200961416,0.770598649337626,0.999102051502671,0.858865429725902,0.999992345144005
"YGR086C","YGR086C","NS",1,1,1,0.120083321215629,0.871356896332227,0.0205325033189873,0.999102051502671,0.0172723844302866,0.919034788228168
"YGR094W","YGR094W","NS",1,1,1,0.371907122563497,0.960628458666801,0.16880303586571,0.999102051502671,0.236559867730417,0.999992345144005
"YGR103W","YGR103W","NS",2,1,1,0.864151401204163,0.999937200961416,0.482958242937141,0.999102051502671,0.782042147355891,0.999992345144005
"YGR106C","YGR106C","NS",1,1,1,0.218266943378374,0.94164488748035,0.279540445034479,0.999102051502671,0.231650147334304,0.999992345144005
"YGR116W","YGR116W","NS",1,1,1,0.0184863145097517,0.760985832324491,0.526809059478042,0.999102051502671,0.0548451953267392,0.999992345144005
"YGR118W","YGR118W","NS",1,1,1,0.442172075446427,0.961137109344942,0.310285318795244,0.999102051502671,0.409721508917713,0.999992345144005
"YGR123C","YGR123C","NS",1,1,3,0.254117675761719,0.947871498895148,0.993365001122311,0.999102051502671,0.599932723697702,0.999992345144005
"YGR124W","YGR124W","NS",1,1,1,0.126112897721923,0.884869068081845,0.248258417288044,0.999102051502671,0.139757243955159,0.999992345144005
"YGR125W","YGR125W","NS",2,1,2,0.0234437644829073,0.767633006273657,0.836074859510526,0.999102051502671,0.0966745420464872,0.999992345144005
"YGR132C","YGR132C","NS",1,1,1,0.331571656806628,0.960628458666801,0.602812796754832,0.999102051502671,0.521687390516777,0.999992345144005
"YGR135W","YGR135W","NS",1,1,1,0.393380509909553,0.960628458666801,0.284409331093651,0.999102051502671,0.356936324973417,0.999992345144005
"YGR138C","YGR138C","NS",1,1,1,0.896963528417048,0.999937200961416,0.298587907085754,0.999102051502671,0.620660069660534,0.999992345144005
"YGR148C","YGR148C","NS",1,1,1,0.712716737549074,0.999937200961416,0.856498677317761,0.999102051502671,0.911738553485404,0.999992345144005
"YGR155W","YGR155W","NS",1,1,1,0.0670617932094126,0.834734734264635,0.115372888972154,0.999102051502671,0.0453528406666755,0.999992345144005
"YGR157W","YGR157W","NS",1,1,1,0.373826896920753,0.960628458666801,0.925805020173963,0.999102051502671,0.713311884918041,0.999992345144005
"YGR159C","YGR159C","NS",1,1,1,0.959123821171301,0.999937200961416,0.339257150878396,0.999102051502671,0.690714947890828,0.999992345144005
"YGR163W","YGR163W","NS",1,1,1,0.491620899716212,0.975789188951002,0.896923464793085,0.999102051502671,0.802007336921842,0.999992345144005
"YGR172C","YGR172C","NS",1,1,1,0.108591659995112,0.871356896332227,0.7552636168464,0.999102051502671,0.287123293768402,0.999992345144005
"YGR175C","YGR175C","NS",1,1,1,0.169721818349122,0.919484034145977,0.674890220024138,0.999102051502671,0.362736632856279,0.999992345144005
"YGR180C","YGR180C","NS",1,1,1,0.996485455650709,0.999937200961416,0.774657089865661,0.999102051502671,0.971754056490721,0.999992345144005
"YGR182C","YGR182C","NS",1,1,1,0.331633860828439,0.960628458666801,0.674549347331561,0.999102051502671,0.558684530978967,0.999992345144005
"YGR185C","YGR185C","NS",1,1,1,0.851275639413033,0.999937200961416,0.235200704385548,0.999102051502671,0.522242551150232,0.999992345144005
